"RECALL_NUMBER_NUM","YEAR","MANUFACTURER_RECALL_NO_TXT","CATEGORY_ETXT","CATEGORY_FTXT","MAKE_NAME_NM","MODEL_NAME_NM","UNIT_AFFECTED_NBR","SYSTEM_TYPE_ETXT","SYSTEM_TYPE_FTXT","NOTIFICATION_TYPE_ETXT","NOTIFICATION_TYPE_FTXT","COMMENT_ETXT","COMMENT_FTXT","RECALL_DATE_DTE","LAST_UPDATE_DATE","MANUFACTURER_NAME_NM"
"2022710",2023,"22V-791","Motorhome","Autocaravane","JAYCO","SOLSTICE",5.00,"Heater And Defroster","Chaufferette et dégivreur","Safety Mfr","Sécurité - fabricant","Issue: 
On certain motorhomes, a software problem could cause the controls for the ventilation control system (HVAC) not to work. As a result, you may not be able to defog or defrost the windshield or windows. 

Safety Risk: 
A windshield that cannot be defogged or defrosted can reduce visibility and increase the risk of a crash. 

Corrective Actions: 
Jayco will notify owners by mail and instruct you to take your vehicle to a Ford dealership to update the remote climate control module software.","Problème : 
Sur certaines autocaravanes, il pourrait y avoir un problème avec le système de contrôle de la ventilation (CVC). Par conséquent, il se peut qu'il ne soit pas possible de désembuer ou de dégivrer le pare-brise ou les vitres. 

Risques pour la sécurité : 
Un pare-brise qui ne peut pas être dégivré ou désembué peut réduire la visibilité et augmenter les risques de collisions.  

Mesures correctives : 
Jayco doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire Ford pour mettre à jour le logiciel du système de contrôle de la ventilation.","2022-12-13","2022-12-22","JAYCO"
"2022710",2023,"22V-791","Motorhome","Autocaravane","ENTEGRA COACH","EXPANSE",5.00,"Heater And Defroster","Chaufferette et dégivreur","Safety Mfr","Sécurité - fabricant","Issue: 
On certain motorhomes, a software problem could cause the controls for the ventilation control system (HVAC) not to work. As a result, you may not be able to defog or defrost the windshield or windows. 

Safety Risk: 
A windshield that cannot be defogged or defrosted can reduce visibility and increase the risk of a crash. 

Corrective Actions: 
Jayco will notify owners by mail and instruct you to take your vehicle to a Ford dealership to update the remote climate control module software.","Problème : 
Sur certaines autocaravanes, il pourrait y avoir un problème avec le système de contrôle de la ventilation (CVC). Par conséquent, il se peut qu'il ne soit pas possible de désembuer ou de dégivrer le pare-brise ou les vitres. 

Risques pour la sécurité : 
Un pare-brise qui ne peut pas être dégivré ou désembué peut réduire la visibilité et augmenter les risques de collisions.  

Mesures correctives : 
Jayco doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire Ford pour mettre à jour le logiciel du système de contrôle de la ventilation.","2022-12-13","2022-12-22","JAYCO"
"2022711",2022,"N222380601","Car","Voiture","CHEVROLET","MALIBU",3.00,"Structure","Structure","Safety Mfr","Sécurité - fabricant","Issue: 
On a small number of vehicles, the front bumper impact bar may not be welded correctly. As a result, the front crash sensors may not work properly. This could cause the airbag system not to work properly in a crash. 
 
Safety Risk: 
Airbags that do not work properly could create an increased risk of injury in a crash. 
 
Corrective Actions: 
General Motors will notify owners by mail and instruct you to take your vehicle to a dealership to inspect the welds on the front bumper impact bar.","Problème : 
Sur un petit nombre de véhicules, la barre de renfort du pare-chocs avant pourrait ne pas avoir été soudée correctement. Par conséquent, les détecteurs d'impact avant pourraient ne pas fonctionner correctement. Ainsi, le système de coussins gonflables pourrait ne pas fonctionner correctement en cas de collision. 

Risques pour la sécurité : 
Des coussins gonflables qui ne fonctionnent pas correctement pourraient augmenter les risques de blessures lors d'une collision.  

Mesures correctives : 
General Motors doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire inspecter les soudures de la barre de renfort du pare-chocs avant.","2022-12-14","2022-12-28","GENERAL MOTORS"
"2022712",2022,"42M4","Car","Voiture","AUDI","E-TRON GT",10.00,"Suspension","Suspension","Safety Mfr","Sécurité - fabricant","Issue: 
On a small number of vehicles, a retaining ring on top of the suspension strut may become loose and detach. If this happens, air could leak from the spring and cause a drop in ride height. This could affect vehicle handling and stability. 

Safety Risk: 
A change in vehicle handling or a loss of stability could increase the risk of a crash. 

Corrective Actions: 
Audi will notify owners by mail and instruct you to bring your vehicle to a dealership to inspect and, if necessary, replace the suspension strut.","Problème : 
Sur un petit nombre de véhicules, un anneau de retenue sur le dessus la jambe de suspension pourrait se desserrer et se détacher. Si cela se produisait, de l'air pourrait s'échapper du ressort et faire diminuer le niveau du véhicule. Cela pourrait nuire à la maîtrise du véhicule et à sa stabilité. 

Risques pour la sécurité : 
Un changement dans la maîtrise du véhicule ou une perte de stabilité pourrait augmenter les risques de collision.  

Mesures correctives : 
Audi doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire inspecter la jambe de suspension et la remplacer, au besoin.","2022-12-14","2022-12-28","VOLKSWAGEN"
"2022713",2015,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2016,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2017,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2 SX",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2017,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2018,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2 SX",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2018,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2019,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2 SX",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2019,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2020,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2 SX",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2020,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2021,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2 SX",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2021,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2022,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2022,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2 SX",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2022,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","Z H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022713",2023,"MC221209-0","Motorcycle","Motocyclette","KAWASAKI","Z H2",591.00,"Engine","Moteur","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, a problem with the camshaft chain tensioner could cause the engine to fail while riding. If this happens, there would be a sudden loss of engine power.                                                                                                                                                                                                                                     
Note: This problem may cause an abnormal noise around the right side of the engine before a loss of engine power.
 
Safety Risk:
A sudden loss of engine power could increase the risk of a crash. 
 
Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to replace the camshaft chain tensioner.","Problème :
Sur certaines motocyclettes, un problème de tendeur de chaîne de l'arbre à cames pourrait causer une panne de moteur lors de la conduite.  Si cela se produisait, il pourrait y avoir une perte soudaine de puissance du moteur.
Remarque : Ce problème pourrait générer un bruit inhabituel autour du côté droit du moteur avant une perte de puissance.

Risques pour la sécurité :
Une perte soudaine de puissance du moteur pourrait augmenter le risque d'accident.  

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour remplacer le tendeur de chaîne de l'arbre à cames.","2022-12-15","2023-01-03","KAWASAKI"
"2022714",2022,"MC221207-0","Motorcycle","Motocyclette","KAWASAKI","NINJA H2 SX",40.00,"Lights And Instruments","Feux et instruments","Safety Mfr","Sécurité - fabricant","Issue:
On certain motorcycles, the multi-function meter (instrument cluster) display could restart while riding. If this happens, you may not be able to see certain information about the motorcycle, including the speed, warnings, and malfunction tell-tales.                                                                                                                                                                                                              

Safety Risk:
A speedometer, warnings and malfunction tell-tale information that do not display could increase the risk of a crash.

Corrective Actions:
Kawasaki will notify owners by mail and instruct you to take your motorcycle to a dealership to update the multi-function meter software.","Problème :
Sur certaines motocyclettes, l'écran multifonction des paramètres (groupe d'instruments) pourrait se réinitialiser pendant la conduite. Si cela se produisait, le conducteur pourrait ne plus voir certains paramètres importants pour la conduite, comme la vitesse, les avertissements et les témoins de défaillance.

Risques pour la sécurité :
Un indicateur de vitesse, des avertissements et des témoins de défaillance qui ne s'affichent pas pourraient augmenter le risque d'accident.

Mesures correctives :
Kawasaki doit aviser les propriétaires par la poste et leur demander d'amener leur motocyclette chez un concessionnaire pour faire mettre à jour le logiciel de l'écran multifonction des paramètres.","2022-12-13","2023-01-04","KAWASAKI"
"2022715",2019,"FL-962","Truck - Med. & H.D.","Camion - usage moyen et usage intensif","WESTERN STAR","4700",16.00,"Tires","Pneus","Compliance Mfr","Conformité - fabricant","Issue: 
Certain trucks were built with tires that are not approved for use with the truck's wheels. As a result, the tires may not perform properly, or a tire could fail. 

Safety Risk: 
A tire failure could cause a loss of control and increase the risk of a crash. 

Corrective Actions:
Daimler Truck North America (DTNA) will notify owners by mail and instruct you to take your truck to a DTNA authorized service facility to replace the affected tires.","Problème : 
Durant leur fabrication, certains camions ont été équipés de pneus dont l'installation n'est pas approuvée sur leurs roues, ce qui peut rendre le rendement des pneus inadéquat ou causer leur défaillance. 

Risques pour la sécurité : 
La défaillance d'un pneu peut entraîner une perte de maîtrise et un risque accru d'accident. 

Mesures correctives : 
Daimler Truck North America (DTNA) doit aviser les propriétaires par la poste et leur demander d'amener leur camion à un centre de service autorisé de DTNA pour remplacer les pneus touchés.","2022-12-12","2022-12-22","DAIMLER TRUCK NORTH AMERICA"
"2022715",2019,"FL-962","Truck - Med. & H.D.","Camion - usage moyen et usage intensif","FREIGHTLINER","108SD",16.00,"Tires","Pneus","Compliance Mfr","Conformité - fabricant","Issue: 
Certain trucks were built with tires that are not approved for use with the truck's wheels. As a result, the tires may not perform properly, or a tire could fail. 

Safety Risk: 
A tire failure could cause a loss of control and increase the risk of a crash. 

Corrective Actions:
Daimler Truck North America (DTNA) will notify owners by mail and instruct you to take your truck to a DTNA authorized service facility to replace the affected tires.","Problème : 
Durant leur fabrication, certains camions ont été équipés de pneus dont l'installation n'est pas approuvée sur leurs roues, ce qui peut rendre le rendement des pneus inadéquat ou causer leur défaillance. 

Risques pour la sécurité : 
La défaillance d'un pneu peut entraîner une perte de maîtrise et un risque accru d'accident. 

Mesures correctives : 
Daimler Truck North America (DTNA) doit aviser les propriétaires par la poste et leur demander d'amener leur camion à un centre de service autorisé de DTNA pour remplacer les pneus touchés.","2022-12-12","2022-12-22","DAIMLER TRUCK NORTH AMERICA"
"2022715",2019,"FL-962","Truck - Med. & H.D.","Camion - usage moyen et usage intensif","WESTERN STAR","4900",16.00,"Tires","Pneus","Compliance Mfr","Conformité - fabricant","Issue: 
Certain trucks were built with tires that are not approved for use with the truck's wheels. As a result, the tires may not perform properly, or a tire could fail. 

Safety Risk: 
A tire failure could cause a loss of control and increase the risk of a crash. 

Corrective Actions:
Daimler Truck North America (DTNA) will notify owners by mail and instruct you to take your truck to a DTNA authorized service facility to replace the affected tires.","Problème : 
Durant leur fabrication, certains camions ont été équipés de pneus dont l'installation n'est pas approuvée sur leurs roues, ce qui peut rendre le rendement des pneus inadéquat ou causer leur défaillance. 

Risques pour la sécurité : 
La défaillance d'un pneu peut entraîner une perte de maîtrise et un risque accru d'accident. 

Mesures correctives : 
Daimler Truck North America (DTNA) doit aviser les propriétaires par la poste et leur demander d'amener leur camion à un centre de service autorisé de DTNA pour remplacer les pneus touchés.","2022-12-12","2022-12-22","DAIMLER TRUCK NORTH AMERICA"
